rating,review_text
0,sivilcelere karşı birebir
0,Çok bereketli bi ürün alın aldırın siyah nokta ve sivilcelerime iyi geldi
0,sivilcem için aldım umarım etkisini görürüm
0,"Karmadan yağlıya cildim, yanaklarımı kuruttu. Paketleme iyi."
0,Güzel kullanışlı ürün
0,kizim.icin aldim gayet memnun
0,Ürün sağlam geldi tavsiye üzerine aldım inşallah iyi gelir yüzüme siyah nokta sıkıntısı yaşıyorum
0,yeni aldım şuanlık güzel ilerleyen zamanlarda güncelleyeceğim
0,hassas ciltler için güzel
0,Yazları cildimi kurutuyor ama kışın çok iyi hissettiriyo cildinize göreyse stok yapın
0,beğenerek kullanıyorum gerçekten iyi geliyor cilde
0,Çok memnunum cildime hep iyi geliyor yağlı bir cildim var ne yazık ki
0,Denemek için küçük boylarından aldım ve sonuca bayılınca büyüğünden de aldım. Sanırım ilk defa kandırılmadım 🥹🤍
0,Her zaman aliyoruz
0,mükemmel ve orijinal
0,Yıllardır kullandığım sevdiğim ürün iyi bi nemlendiriciyle kurutmuyor
0,Güzel ve bereketli bir ürün. Kaç aydır kullanıyorum daha yarıya gelmedi.
0,La roshe ürünlerini severek kullanıyorum fiyat olarak pahalı fakat beklentileri yüksek ürünler böyle kaliteli bir firmadan tester ürünler beklerdim açıkçası yinede güzel cildi aydınlatıyo paketleme güzeldi 2 günde teslim edildi
0,sürekli kullandığım bir ürün
0,En sevdiğim yıkama jeli. Yüzüm karma cilt tipi bu yüzden bazı bölgelerde kuruluk yapıyor onun dışında çok güzel
0,paketleme sağlam ürün kesinlikle orijinal çok beğendiğim bir ürün öneriyorum
0,biz sürekli kullanıyoruz gerçekten çok çok iyi ama.ben.aldim.fiyat.düştü o ayrı bı konu
0,Güzel indirimde alınabilir
0,4 yıldır düzenli kullanıyorum mis gibi ürün çok memnunum
0,Keyifli alışverişti.
0,Çok başarılı oğlumun sivilcelerini hemen söndürdü
0,güzel harika bir ürün
0,Favori ürünüm
0,güzel yüzü yumusatiyo
0,İyi geldi guzeldi
0,Güzel beğendimmm
0,jeli ilk defa denicem ama duyumlar güzel
0,Önerilen bir yüz temizleme jeli olduğu için aldım inşallah cildime iyi gelir kargo hızlıydı gayet paketleme de güzel 👍🏻
0,Sivilcelerim bu üründen korkmuyor savaşıyor bu ürünle resmen hajahshahhshs işe yaramıyor pek ama temizliyor
0,cok fazla tercih edildigi icin aldim gayet saglam elime ulasti tafsiye ederim
0,ürün orijinalmi sahte mi emin olamadım paketleme güzel
0,yüzü tertemiz yapiyor makyaj kalintisi birakmiyor
0,"Hassas akneye meyilli bir cildim var yumuşacık yapıp güzel arındırıyor,"
0,tam 4 kutu bitirdim cildi derinlemesine temizliyo
0,"İlk başlarda kokusu garip geldi alışamadım sonrasında sanırım yüzümde kullandıkça kokusunu yadırgamadım. Yağlı ciltler için ise çok iyi bir temizleme jeli, kullanım sonrası cildi nemlendirmek gerçekten de epey önemli. Ben nemlendirici olarak kendi markası dışında Bioderma'nın nemlendiricisini kullanıyorum, cildime iyi geliyor."
0,yuzume cok iyi geldi daha yeni basladim
0,Yumaşıcık yapıyor cildi
0,Hassas ve kuru cildime çok iyi geldi cildi çok iyi temizliyor
0,En sevdiğim yüz yıkama jeli oldu kalite
0,Eczacı tavsiyesi üzerine aldım
0,Ürün güzel paketlenmiş.
0,Yağlı ciltler için mükemmel bi ürün
0,güzellllllllll
0,ürün beklediğimden daha etkili küçücük damlasi öyle bir köpürtüyor ki uzun süre kullanılır. yikadiktan sonra cildi temiz ve yumuşacık yapıyor. ben doktor tavsiyesiyle aldim memnun kaldım.
0,Aşırıııı güzel tekrar alıcam
0,yani aldim güzel yüzümü yıkadıkca ferahlatiyor
0,çok güzel sarıp göndermişsiniz teşekkürler
0,Yüzümü aşırı pürüzsüz yaptı mükemmel
0,Favori yüz yıkama jelim
0,Çok güzek ürün tüm ciltlere uygun
0,Cildime iyi gelen ürünlerden biri.
0,Yüzümede ki sivilceleri kurutması yönünden dolayi begendim.
0,İkinci defa aldım güzel beğendiğim bit ürün ama çok aşırı pahalı
0,paketleme iyiydi 👍🏾
0,herzmana kullandogim urun
0,gayet güzel bı jel verdiği ferahlık hissi çok güzel karma bir cildim var kullandıktan sonra yüz nemlendirilmeli
0,Ürün eksiksiz bir şekilde elime ulaştı . Üründen memnunum . Yüzümü tertemiz yapıyor . Karma bir cilde sahibim . Günde 2 defa kullandığımda yüzümü çok kurutuyor. Benim gibi karma cilde sahip olanlar günde 1 defa kullansın .
0,Cildime en iyi gelen yüz yıkama jeli
0,gayet güzel daha önce küçük boyunu almıştım memnun kalınca büyüğünü almak istedim
0,sürekli kullandığım. temizlik hissini yasayacaginiz bir ürün.
0,"küçük ile başladım bunu aldım. şuan yüzüm rahatladı,"
0,zoratenin tedavisi gördükten sonra kullanmaya başladım cildim için en doğru karar🫶🏻
0,indirimde aldım devamlı kullandığım ürün
0,yagli ciltler icin guzel yagliligi aradan kaldiriyor bitince yeniden alicam🙂
0,Ürün sağlam bir şekilde elime ulaştı paketlenmesi de güzeldi hiç bir sorun yaşamadım
0,harika yüzüme iyi geldi
0,indirimlerde degerlendirin başarılı
0,Ürünüm sorunsuz geldi mükemmel bir bir ürün
0,Yüzümün temizlediğini hissediyorum gayet güzel
0,Çok kuruttu cildimi yine de temiz hissettiriyor kaliteli bir nemlendirici bulana kadar kullanılmaz
0,Yüzünü çok güzel temizliyor
0,Yağlı ciltler gözleri kalpli
0,Çok güzel boyut ideal
0,Yeni aldım. Yüzü iyi temizliyor ve freş bir his bırakıyor.
0,yüzümü yıkamak için alıyorum devamlı kullandığım bir ürün çok memnunum
0,çok iyi bir ürün keşke fiyatı düşse
0,Ürünü kardeşim için sifariş etdim umarım beyenir
0,cok iyi temizliyor ve yumusacik yapiyor yuzu
0,Çok memnunum 4 senedir aynı ürünü kullanıyorum. Yan etki yok.
0,"Sivilcelerimi kuruttu ,cildime iyi geldi yağlı cilttiler beğenir"
0,İnidirimde bulursam alıyorum. Güzel yüzü temizliyor
0,Sorunsuzca geldi hep kullandığım jel
0,cildi güzel temizliyor iyi hissettiriyor
0,"Ürünü kullandıktan sonra yorum yapmak istedim. Gayet övüldüğü kadar güzel, yıkadığınız zaman yüzünüze doğru bir şekilde uygulayın. Benim cilt tipim karma/yağlı. Kuruluk yaptı hafiften burun kenarları ve ağız kenar kısımları. Kullanırken mutlaka bir nemlendiriciniz olsun. Onun dışında benim sivilcelerimi söndürdü biraz o kadar da abartı şekilde deği"
0,Paketleme gayet iyi
0,Gayet güzel bir temizleyici rutinime ekledim rengim açıldı mis gibi temizledi sivilcelerim azaldı biraz kurutuyor ama güzel bir nemlendirici ile dengelenebilir ☺️
0,canlı bir fidan geldi teşekkürler
0,ilk defa aldım yorumlar çok iyidi daha önce bu markanın güneş kremini almıştım çok iyidi o yüzden yüz temizleme Jeli de kullanmak istedim paketlenmesi çok iyidi sorunsuz elime ulaştı
0,Sebum dengesini düzenliyor 2.yi aldım
0,Cerave ve bunu dönüşümlü kullanıyorum indirimde bulunca stok yaptım
0,paketlemesi güzel
0,ürün kaliteli paketlemesi de iyiydi elimize sağlam geldi Herkese tavsiye ederim hiçbir yan etkisi olmadı
0,Bir puanı paketlemesinden kırdım.Uzun zamandır kullandığım harika bir ürün .İndirime girince hemen yedekledim .Herkese tavsiye ederim
0,Ürün sorunsuz bi şekilde ulaştı. Kokusu çok güzel
0,Güzel paketleme
0,Tüm ciltlere uygun bereketli bi ürün 360 liraya almiştim
0,Ebat olarak gayet büyük alinir. Daha denemedim ama eminim iyidir.
0,Eşim için aldım çok memnun
0,ilk defa kullandığım bir ürün tavsiye üzerine aldım şimdilik cildim de iyi sonuç yaptı güzel temizleme hissi veriyor
0,paketleme gayet güzeldi ürün orijinal sürekli kullandığım ürünler memnunum yağlı ciltlere birebir
0,Teşekkürler mükemmel
0,"Ürün elime hızlı ve sağlam ulaştı kargolama çok iyi yapılmış bunun için özellikle teşekkür ederim, henüz bu ürünü kullanmadım ancak la Roche posayin 200 ml olan yüz temizleme Jelini kullandım ve bitti memnun kaldım bu sefer büyük boyunu almak istedim ,ürünü okutunca sitede çıkıyor umarım bu da cildime iyi gelir ,la Roche posay ayrılmaz parçam oldu"
0,Gayet güzel paketlenip geldi ilk defa kullanacağım deneyip göreceğiz
0,ürün ilk geldiğinde ürünün orjinalliğini sorguladım ve la roche posay in müşteri hizmetleriyle iletişime geçtim. ve kendilerinden orjinal ürün alım yaptıklarını onayladılar gönül rahatlığı ile alabilirsiniz memnunum
0,yağlı cildim var mat bir görünüm sağlıyor ve hemen emiyor genelde güneş kremlerinde emilime dikkat ediyorum beklediğim gibi performansı iyi
0,İlk kez kullanacağım çok övüldüğü için bi şans verdim inşAllah iyi gelir güneş kremiyle beraber aldım hem uyguna geldi indirimde yakaladım çünkü
0,Senelerdir kullanıyorum fazlasıyla memnunum ve öneririm
0,Fiyatı çok arttı üçüncü kutuyu alıyorum bana iyi geliyor ama çok çabuk bitiriyorum fiyatını da çok yükseltmişler . İndirimini takip etmek lazım . Kargo hızlıydı
0,süper bir ürün
0,sivilceleri kurutuyor güzel
0,Ürün yeni geçti çok güzel paketlenmiş sağlam bir şekilde geldi artık ürünü deneyip göreceğiz kullandıktan sonra tekrar yorumumu güncelleyeceğim
0,Beğendim. güzel paketlenmis. kolaniyorum sivilcelerim kurutuyor.
0,Beğendim.Kargo ve teslimat iyiydi.
0,kac kere bitirdim hatirlamiyoeum bile..akneye yatkin yagli bi cildim var sabah aksam yikiyor ve yaninda bi de nemlendirici kullaniyorum cunku cildi kurutuyor ben cok memnunum satici da gayet iyiydi
0,Fiyatı benim için yüksek olsa da atopik olan cildimi hiç rahatsız etmeden tertemiz yapıyor
0,Çok güzel bir ürün gerçekten cildi çok güzel temizliyor
0,"yaz için uygun, kış için çok cildi kurutuyor. temizlemesi güzel"
0,gayet güzel arkadaslar alabilirsiniz ben arkadaşıma sipariş ettim
0,bugün elime ulaştı kargo güzeldi ürünü kızıma aldım kullanmadı kullanmaya başladığında yorum yazarim
0,Müthişş favori markam
0,iyi ki almişım 3 gündür kullanıyorum ve şimdiden cildimin rahatladiğını hissediyorum gözeneklerim sıkılaştı siyah noktalarim ve sivilcelerimide söndürüyor çok memnunum
0,Kız kardeşim için aldım memnun kaldı
0,Alın ve çene bölgem oldukça akneliydi düzenli olarak kullanmaya başladığımdan beri sivilcelerimde çok azalma oldu baya memnun kaldım sadece yüzümü bir tık fazla kuruttu onu da iyice nemlendirerek hallediyorum
0,Cildime her zaman kullanıyorum.
0,uzun zamandir favorim
0,cok iyi yuzdeki yagi aliyor
0,Ben alalı 5 ay olmuştur sevdim ben kullanıyorum bebek gibi oluyor
0,cildi güzel temizliyor ben beğendim tüm setini kullanıyorum tavsiye ederim
0,Boyutu ideal ve cildi tertemiz yapıyoreee benim gibi cildi kuru olanlar kremiyle beraber alsın
0,cildime iyi geldi düzenli kullanımda
0,Çok güzel yüz yıkama jeli teşekkür ederim
0,Çok güzel temizliyor cildi
0,Cildimi gerçekten yatıştırdığını düşünüyorum diğer ürünlerle beraber kullandığım için etkisi gerçekten güzel
0,"Daha önce 2 kutu bitirdim. Dokusunu çok seviyorum, yağlı cildime de iyi geliyor"
0,"Çok güzel bir ürün. Boşa övülmüyormuş. Korunaklı bir şekilde geldi, herhangi bir sıkıntı yaşamadım. Şişesi epey büyük, her gün kullanan biri olarak 7-8 ayda zor bitiririm gibi duruyor. Köpürtmesi çok çok iyi. Tavsiye ederim."
0,Kaçıncı bu sayamadım çok güzell
0,yumuşacık yapıyor cildi çok güzel 👍
0,Ürün güzel yumuşacık yaptı yağlı karma cildime iyi geldi
0,Mükemmel bir yüz yıkama jeli
0,çok bereketli bir ürün cildinizin temizlendigini hissediyorsunuz
0,Çok gğdrllll bayıldık zaten hep kullandığımız ürün
0,yağlı ciltler için mükemmel
0,Üç yıldır severek kullanıyorum. Gayet güzel bir ürün
0,guzel temizliyor bayildim
0,güzel temizliyor. indirimde almışdım
0,Kullanıp memnum oldugum bir yıkama jeli yeniden aldım kücük boylarını da tatilde seyahatte kullanıyorum
0,Yüzü güzel temizliyor karma bir cildim var tabii yüzü kurutuyor tavsiye üzerine aldım düzenli kullanımda nasıl olur bakacağım
0,kardeşim için aldım güzel
0,Güzel her zaman aldığım ürün
0,Cildime ışıltı kattı ve çok güzel temizliyor
0,Şimdiye kadar kullandığım en iyi temizleyici kesinlikle alınmasını tavsiye ederim.
0,Sürekli kullandığım bir yüz yıkama jeli cok memnunum gönül rahatlığıyla alabilirsiniz
0,Paketleme güzeldi kokusu çok güzel
0,"Eşim için aldım, memnun."
0,Yüz yıkama jeli olarak kullandığım tek ürün bittikçe alıyorum ama fiyat üzmüyor değil
0,Paketleme iyiydi
0,Ürünü yaklaşık 1 yoldır kullanıyorum gayet memnunum sivilcelerime yapmadı kullandıkça ferahlıyorum temiz hissediyorum kendimi
0,La roshe zaten bayılıyorum yanılma paketini almıştım memnun kalınca büyük boyunu sipariş ettim
0,cildimi kurutmadan temizleyen nadir ürünlerdendi. çok beğendim.
0,vazgeçilmez im oldu
0,Devamlı kullandığım bir ürün trendyoldan ilk defa aldım amangüzeldi paketlemeside iyiydi
0,yağlı ciltler için çok iyi
0,Ürün güzel.Karma bir cildim var ve yüzümdeki sivilcelerin azalmasında ve kurumasında yardımcı oldu sadece karma bir cilt olduğu için bazı bölgelerde aşırı kuruma yaptı.
0,her indirimde stok yapıyorum harika bişey bu
0,Makyajımı temizledikten sonra kullanıyorum güzel etki ediyor begendim
0,Paketleme çok iyi ya🩷
0,çok bereketli bir ürün senelerdir kullandığım bittikçe aldığım tek temizleme jelim
0,yanında küçük testerda gönderilmiş gayet guzel
0,daha önce kullanmıştım memnundum tekrar sipariş vermek istedim hasarsız şekilde geldi
0,Çok iyi doktor tavsiyesi üzerine aldım.
0,tanışma setini kullanmıştım cildime iyi gelince büyüğünü aldım
0,zaten devamlı aldığım bir ürün çok güzel
0,harika markalar
0,Bu ürün mükemmel bitince gene alıcam
0,Yüzüme en iyi gelen şeyyy kesinliklee değerrr alınnn
0,Sağlam paketlenmişti severek kullanıyorum
0,Cildim aşırı problemli olmasına ragmen bu ürün çok iyi geldi kesinlikle tavsiye ediyorum. Bittikçe alıcağım bir yüz yıkama jelii
0,Bu ürün bence cok guzel cildi biraz kurutuyor ama krem sürüldüğünde gayet iyi oluyor.
0,Güzel rahat
0,çok güzel bir ürün cildime tek iyi gelen temizleyici bu oldu ve büyük olduğundan uzun süre gidiyor. artık vazgeçilmezim
0,"paketleme güzeldi, beğendim:)"
0,"ürünü neredeyse iki yıldır kullanıyorum. fiyatları biraz pahalı. nemlendirici kullanılması gerekiyor, yüzü biraz kurutuyor. kokusu çok güzel"
0,Severek kullanıyorum her bitimde alıyorum
0,2.şişem severek kullanıyorum . Paketlenme de çok sağlamdı teşekkür ederim 🙏
0,Uygun fiyat güzel ürün
0,Çok güzel kaliteli bir ürün
0,Güzel beğendim alınabilir hep kullanıyorum
0,kendinize yapacağınız en büyük iyilik. senelerdir kullanıyorum cildim bebek gibi sayesinde .
0,sevgilimin önerisi üzerine aldım canım sevgilim benim çok güzel ürünler önerir hep
0,Beğendim paketlenmesi güzeldi
0,çok beğendimm
0,"harika temizliyor siyah noktalari azaltti,akneleri kuruttu"
0,"Çok güzel paketlenmişti teşekkür ederim.Ürünü işk defa kullanacağım,kullandıktan sonra yorumu güncellerim."
0,"indirim döneminde olmasına rağmen kargolama çok hızlıydı,ürün güzel bir şekilde paketlenmiş 1 haftadir kullanıyorum gayet memnunum"
0,sivilceli olanlar için ideal bir yüz yıkama jeli.
0,Yüzümü biraz kuruttu ama hemen nemlendirdiğimde sorun yaşamadım çok güzel
0,gayet guzel yumusacik oluyo yuzum
0,Bir kutu bitirdim ikinciyi aldım çok güzel temizliyor cilde aydınlık veriyor cildim çok hassas olduğu halde bir yan etkisi olmadı
0,Sağlam paketleme yapılmıştı sorunsuz ulaştı
0,kullandım gayet güzel ürün sürekli kullanabilirim.
0,Ürünün önce küçük boyunu denedim ve beğendim büyük boyunuda sipariş verdim
0,"Güzel paketlenmişti, teşekkür ederim."
0,güzel temizliyor tavsiye üzerine tonik ile birlikte aldım (nemlendirici ile kullanılmasını tavsiye ederim cildi kurutuyor)
0,bu markayı ilk defa tavsiye üzerine aldım. parasını hak ediyor gercekden mukemmel bir ürün. tavsiye ederim
0,Ürün geldi paketleme güzeldi
0,İndirimde almıştım sürekli kullanıyorum stok yapılacak bi ürün
0,paketleme falan güzeldi sağlam geldi
0,severek kullandigim bi ürün kokusu guzel iyi nemlendiriyor
0,Çok güzel cilde hemen etki ediyor
0,ürünü arkadaşımın tavsiyesi ile aldım yeni kullanacağım
0,cildi biraz kurutsa da inanılmaz parlatıyor ✨ karma - yağlı ciltler için gayet uygun 🫶🏼
0,Bitince sürekli aldığım bi ürün temizlik hissi muhteşem
0,Güzel paketlenmişti sağlam şekilde elime ulaştı. Yüz temizleme jelinden sonra mutlaka nemlendirici kullanmak gerekiyor
0,Stok yapacağım
0,Çok güzel cildimi yumuşacık yapıyor bayıldım kokusuda çok iyiii
0,Yaglı ciltteler muhakkak almalı etkısını anında gosterıyor yumusacık yapıyor cıldı puruzsuz his bırakıyor tavsıye ederım teşekkurler
0,kardeşime aldım.İnsallah beğenir.Tesekkurler.
0,iyi urun cildi kurutmuyor karma bi cildim var urunun boyuna gore fiyati da iyi
0,O kadar iyi bir temizleyici ki
0,Harika bi temizleyici yüzümdeki çoğu sivilceyi kuruttu ve geçirdi effaclar serisi toniği de çok güzel bittikce alıyorum
0,indiirme girmesini istediğim ürünlerden biri çok severek kullanıyorum
0,İndirimdeyken aldım daha ilk kullanımda sivilcelerimi kuruttu. Harika
0,"Gayet güzel, akışkan, güzel kokulu... Kargo çabuk ve düzgün paketliydi. Tşkler"
0,güzel bir jel yüzümü yıkadığımda baya temiz hissettirdi memnun kaldım
0,Çok güzel beğendim hassas ciltlere uygun . Ama çok pahalı
0,Ben aldığımda daha pahalıydı ama beğendim yine de
0,2 gündür ürünü kullanıyorum iyi gelmeye başladı cilt tipim yağlı ve akneli bir cilt tipi yıkadıktan sonra cildi kurutuyor onun için nemlendirici alınmalı ben günde 2 defa kullanıyorum sabah akşam yatmadan sabah yıkadıktan sonra kesinlikle nemlendirici akşam yıkadıktan sonra bi şey sürülmememli ki cilt kendini toplaya bilsin
0,siparişim hızlı bir şekilde elime ulaştı paketleme gayet özenli ve güzeldi.
0,4.sisem asla vazgecemiyorum 💖🧿
0,paketleme başarılı 👌🏻 ürün sağlam geldi 👌🏻 ilk kullanimda etkisi güzeldi yağlı cildim sadece kullandıktan sonra bol nemlendirici kullanmak gerekiyo hafif kuruttu . büyüklüğü falan gayet iyi iki sene yeter yani 👌🏻
0,"daha önce de kullandım, beğendim , indirimi değerlendirip tekrar aldım, bereketli bir ürün"
0,1 senedir severek kullanıyorum hassas ve kuru bi cildim var ferah temiz hissettiriyor.Bundan önce küçüğünü kullandım 6 ay kadar gitti bu da herhalde 2-3 sene gider :D
0,gercekten yüzü aydinlatiyor ve ferahlatiyor sadece benkm yüzüm karma oldugu için sonrasinda hemen nemlendirici kullaniyorum ama çok memnunum
0,Favori cilt temizleyicim 🤍
0,Tesekkurler cBuk geldi
0,İndirimde aldım. Cildime iyi geldi
0,Sürekli kullandığım bir üründü tekrardan sipariş verdim sorunsuz ulaştı
0,"resimdeki gibi boyutu,cildi çok iyi temizliyor bitince tekrar alıcam..."
0,"La Roche’ un açık ara en iyi yüz tıkama jeli bana en iyi gelenlerden ,hızlıca elime ulaştı ve şişesinde kutusunda herhangi ezilme,şişme,darbe yoktu teşekkür ederim"
0,Fotoğraftakinin aynısı geldi kocaman indirimden aldık memnuniyetle kullanıyorum sağlam paketlenmişti kısa sürede elime ulaştı
0,1 aya yakındır kullanıyorum. Cilde parlaklık veriyor. Uzun vadede işe yarıyor. Sivilcelerimi yatıştırdı.
0,Kardeşime aldım. Gayet iyi.
0,Senelerdir kullanıyorum inanılmaz memnunum
0,Kardeşime aldım çok memnun
0,Herkes çok övdüğü için aldım güzel temizliyor
0,Sen harikasın aşkımsın
0,iyi temizliyor
0,kızıma aldım bu üründen vazgeçmiyor
0,beğendim tekrar almayi düşünüyorum.
0,Sürekli kullandığım bir temizleyici. Açıkçası bittikçe stokluyorum gayet güzel arındırıyor. Çok memnunum
0,Çok bereketli bir ürün 1 ayı geçti kullanıyorum %15i falan bitmiştir. makyaj çıkarmada da başarılı yüzümü gerçekten temizlenmiş hissettiren bir temizleyici
0,Daha önce deneme boyunu almıstım simdi ablamla kendime büyük boyunu da aldım
0,Her zaman kullandığım bir yüz temizleme jeli
0,gayet iyi alınabilir fiyat
0,cok guzel yıkadıktan sonra bıraktığı his çok güzel
0,Eşimle beraber kullanıyoruz cildi yumuşacık yapıyor
0,İndirimde aldım. Gayet başarılı.
0,ürünü doktor tavsiyesiyle aldım düzenli kullanımda gerçekten çok etkili
0,sivilcelere çok iyi geliyor
0,Cildimi derinlemesine temizlediğini hissediyorum ve kurutmuyor severek kullandığım bir marka zaten ve gayet güzel
0,Güzel paketlenmişti
0,ürün orijinal.Dermojet satıcısından aldım çok iyi paketlenmişti.
0,"Korktuğum kadar kuru yapmadi cildi onun dışında yavaşça masaj yaparak çok kolay temizleniypr o arınmayı çok güzel hissediyorsunuz ayrı olarak gözeneklerimde de sıkılaşma iyi fark ediliyor , yüzünüzü yıkadıktan sonra güzel bir nemlendiriciyle nemlendirmelisiniz bu tarz ürünlerin stok yapılmasını çok doğru bulmuyorum sonuç olarak hemen biten şeyler d"
0,Uzun süredir almak istiyodum uygun görünce aldım la roche a güveniyorum
0,çok memnunum yüzüme iyi geliyor
0,Ürünler elime ulaştı. Kargolama iyi di. Sorunsuz ulaştılar. Ürünü kullandıktan sonra o konuda değerlendirmemi yapacağım. Ancak 5 ürün aldım bir hediye gönderilebilirdi diye düşünüyorum.
0,Sivilcelerim var Denemek için aldım ilk defa kullanıyorum ferahlama hissi veriyor teşekkürler.
0,İlk defa deniyorum bu ürünü ama şu an memnun kaldım yüzümü yıkayıp kuruladıktan sonra güzel bir his bırakıyor beğendim ilerleyen süreçte değerlendireceğim
0,Güzel gayet memnunum kokusu çok iyi
0,yüzü güzel temizliyor
0,kokusu ef sa neeee kargo da çok hızlıydı
0,"Sürekli kullandığım bir ürün.. cildi kurutmuyor, ama yap ve kirden arındırıyor.. La roche kalitesi tartışılmaz zaten"
0,en sevdiğim yıkama jeli
0,Düzenli kullanıldığında gerçekten etki ediyor güzel bir kokusu var tavsiye edilirr
0,çok güzel bir ürün cildi yumuşacık yapıyor
0,güzel yağlı ciltler için birebir
0,şuan kullanım asamasındayım fakat bunu kullanırken kesinlikle yüzünüze daha sonrasında nemlendirici uygulayın gercekten yüzümü kurutuyor ve yumuşacık oluyor
0,İndirime girdiğinde almıştım yüzümü cilt torunumu açtı hafif lekelerime de iyi gldi güzel ürün
0,Bittikçe alıyorum çok iyi
0,"baya büyük ve cildi yumuşacık yapıyor, kurutmuyor"
0,Yağlı ve akneli cilt için aldık henüz 1 hafta oldu ama çok beğendim şimdiden cildi rahatlattı
0,sabah akşam kullanıyorum güzel ama pahalı
0,cildi çok güzel temizliyor ve yumuşacık yapıyor
0,alın aldırınn
0,boyutu gayet iyi
0,"paketleme iyi, hızlı ulaşti, ürün de iyi zaten"
0,Çok iyi bir ürün keşke daha uygun fiyat olsa
0,Yüzü temizlemesi arındırması güzel
0,Sürekli kullanıyorum stok yapılacak ürün
0,sürekli kullanıyorum çok memnunum sonrasında iyi bir nemlendirici istiyor mutlaka
0,uzun süredir kullaniyorum fiyati fazla artti guzel temizliyor cildim karma yagli cene bolgemi kuruttu nemlendiricisiz olmaz
0,3. kutum cok güzel
0,çok güzel cilde çok iyi geliyor.
0,"Arkadaşım için almıştım, beğendi"
0,güzel bir temizleme jeli.
0,"cildimi inanılmaz kurutuyor ama yine d ekullaniyorum,devamında krem kullanıyorum"
0,Çok güzel. hassasiyet yapmadı normalde benim cildim aşırı hassastır şuana kadar ne kullansam hassasiyet yapıyodu. biraz kuruttu yüzümü ama yüzüm yumuşacık oldu siyah noktalarımı azalttı
0,güzel paketlenmis sekilde geldi
0,"Ürün orijinal, karma ciltliyim umarım memnun kalırım 🌸"
0,Guzel paketlenmisti saglam ulasti elime
0,"Paketlemesi gayet iyi sorunsuz elime ulaştı ,karma bir cildim var cildimi kuruttu kullanancak olanlar doğal olarak iyi bir nemlendirici kullanması gerekir.bir aylık kullanımda ölçü olarak 2 parmak bitti."
0,ablamın tavsiyesi üzerine aldım hızlı ve sorunsuz geldiler. deneyip yorum güncelleyebilirim
0,Ürün orijinal. İki senedir kullanıyorum çok memnun kaldım. Tavsiye ediyorum .
0,bayılıyorum cildimi mis gibi temizliyoor
0,iyi bir ürün. paketlemesi vs. iyiydi. teşekkürler.
0,karma bi cildim var ve güzel temizliyor tavsiye ederim cildi kurutuyor paketlemesi güzel geldi
0,Kargo hızlı paketleme iyiydi
0,"Paketleme ozenliydi, herhangi bir hasar almamıştı."
0,Ürün ve paketleme çok güzeldi yıllardır kullanıyorum zaten memnunum ürğn orijinal mi kısmında tereddüt yaşadım sadece bu satıcıdan ilk kez aldım
0,çok güzel bir jel cildimin temiz olduğunu hissediyorum resmen
0,cilde ferah bir his veriyor tavsiye ederim
0,İndirimde almıştım cildim kuru olduğu için biraz pul pul döküldü ama çok temiz bir yüz yıkama jeli
0,indirimde iken dermatolog tavsiyesi ile almıştım memnunum severek kullanıyorum
0,"ilk defa deniyecegim ,hızlı ulaştı elime ,teşekkürler"
0,devamlı kullandığım ürün kargo sorunsuzdu
0,Ürün yüzü çok iyi temizledi
0,Daha 1hafta kullandım sivilcelerimi kurutmada başarılıydı
0,Kocaman bir ürün olması çok güzel.
0,Ürünü kullandıktan sonra yüzüm yumuşacık oluyor kokusu da güzel begendım
0,Kargo çok özenli bir şekilde geldi yağlı ciltler için gayet güzel yüzünüzü kurutmadan temizlenmiş hissettiriyor
0,Bittikçe aldığım bir ürün yüzüm artık alıştı başka bişey kullanamıyorum 😂
0,yüzüme çok iyi geldi
0,ürün güzel ve cilde iyi geliyor fiyatı da gayet iyi diğer ürünlere göre
0,Ürünüm hemen elime ulaştı ve güzel paketlenmişti ürünü kullanınca yorumumu güncelleyeceğim teşekkür ederim
0,yağlı karma cilt tipi için mük.
0,hayatımda aldığım en güzel urun
0,Paketleme çok iyiydi kısa sürede elime ulaştı gayet memnun kaldım 👍
0,cilt rutinimin olmazsa olmazı uzun zamandır kullanıyorum
0,La Roche ürünlerini genelde severek kullanıyorum gerçekten kaliteli ürünler. Ben yüzümde akneler için bu yüz temizleme jelini kullanmaya eczacı tavsiyesi ile başlamıştım. Cildi kuruyor fakat benim cildim zaten yağlı bir cilt olduğundan çok aşırı kuruluk yapmadı. Onun dışında yüzü gerçekten güzel temizliyor. Ben memnun kaldım
0,Bu markanın ürünleri hep çok iyi gerçekten sivilcelere çok iyi geliyor
0,Cildi çok güzel arındırıyor bereketli ürün
0,Süper süper süper
0,Yıllardır kullandığım bir ürün pahalı ama baya uzun süre kullanılıyor
0,Hep kullandığım tek güvendiğim temizleme jeli
0,bittikçe yenilerim
0,İyi bir ürün oğlumun sivilcelenmeye müsait bir cildi var onun için aldım daha önce de kullanmıştık memnun işe yarıyor
0,Tavsiye üzerine aldım kullanmaya başladım şimdiden yüze ferahlık hissi veriyor
0,alın aldırınnn
0,Paket güzeldir
0,Paketleme güzeldi severek kullanıyoruz
